tractid,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children,year
17031010100,33.42843432156911,29.529244029328847,26.913932907922284,0.12680297742944674,4.73926122630816,0.031700744357361685,0.6023141844878764,1.5057853399120664,0.6657156200340645,0.3328578100965783,0.3328578100965783,1.2521794760219598,11.98900695056817,13.878392869255908,33.26456903674439,3.0943784461271435,28.106852512714205,0.6968641167989702,-9999,-9999,32.310177633153764,0.0,23.331747725217387,0.38040894737025865,0.6815660093071773,0.7132667878534025,0.38040894737025865,2.567760266680213,1.6008876753916503,1.2204786974757345,36.40830532089977,31.003328575899133,5.531779996322818,39.27450471152714,21.102196902755452,0.269456332231927,0.04755111745082133,0.0,0.0,0.06340148992382232,59.7950581282037,23.146474408256182,12.864964367766776,59.04404814227972,19.232112235155462,20.383942815650677,4.432809687404823,8.397906132349974,4.849988708090012,11008.99972,17336.95628,9468.085213,11008.99972,4533.333471,5550.000122,35.52123564555042,0.006470204713259978,23.773007184547186,21.534653632176084,42.56091184835102,39.89547093300584,-9999,65.4281087261262,13.075630094466936,6.419180291064707,97.64705765856951,70000.00024,213.0000052,74.31933033063427,90.29389589495891,26.200666062000312,7.830083912952804,2.979870022505986,38.935519656868415,16.70419743627281,19.555215134273006,1980
17031010201,71.75714527622011,8.80425362480926,11.561766216535077,0.14838629460335653,6.974156030023999,0.03709657365959015,1.8424632596463504,0.6677383675274402,2.6091256792660054,0.7048348951567067,1.07580064015358,0.03709657365959015,11.511354678531342,25.85747690856359,28.39506100834431,1.646090511420373,24.543610837880003,1.724137916234132,-9999,-9999,19.278996499203654,3.761755281153673,7.938667219955122,0.5811796468827559,0.6306417730404412,4.463954603773446,1.8795597204178849,7.085445680119572,6.071472898367561,1.8300977278006436,25.86867749596931,16.742920736251833,7.839742797170035,25.85751874295285,6.596306164861927,1.8300976875459882,0.16075182391126983,0.9645109435026229,0.2102139235883927,0.29677259802773326,53.42934069116246,27.470745960460185,3.8589904797010965,64.12615232596023,28.357561216408364,21.479713949550376,4.66478612622697,10.368529329323968,5.815009810496544,16003.9997,21298.70003,16833.33521,16003.9997,22228.26158,8635.999768,9.364461967420704,0.005383208688214312,4.60933108953518,8.163939554983584,14.389534263059085,18.38610787268986,-9999,13.32288400768496,5.717884032566388,15.976489779021156,94.48362850087788,64605.00057,250.0000084,67.0025168722697,76.70318231956867,17.274638833143538,20.217632395072787,7.975763414695889,42.3522579369137,21.509270148560205,9.949409568899497,1980
17031010202,71.75714084154437,8.804253963611034,11.561766003106678,0.1483862985710652,6.974156063977156,0.03709657465329982,1.8424632485242216,0.667738328675393,2.609125769280822,0.7048348957024227,1.0758006472915116,0.03709657465329982,11.511354947062054,25.857478885331414,28.395061699716003,1.6460904799852631,24.543609835191074,1.7241378004423393,-9999,-9999,19.278996181255888,3.7617554202543775,7.9386670485296,0.5811796852001108,0.6306417612270223,4.463954524698221,1.8795597751025264,7.085445966037848,6.0714729446431965,1.8300977395243396,25.868676923816203,16.742920734055645,7.839742797882008,25.857519379662573,6.596305795353322,1.8300976876994106,0.16075182391897344,0.9645109432610361,0.21021392358310878,0.29677259798481215,53.42934056370791,27.47074583668577,3.858990221206865,64.12615072579895,28.357561477801696,21.479715026341594,4.664786394751517,10.368528951134902,5.815009997742477,16004.00082,21298.69992,16833.3338,16004.00082,22228.26112,8635.999723,9.364461803938719,0.00538320892620205,4.609331070138913,8.163939629872262,14.389535287529998,18.38610922532947,-9999,13.32288396276495,5.71788377175957,15.976490421950327,94.48362465964259,64604.99902,249.9999978,67.00251672016672,76.70318045851872,17.274638221039986,20.21763385619108,7.975763252782123,42.352260435965036,21.509269617681696,9.94941028322051,1980
17031010300,75.0231833112475,6.49149917402636,9.551777356067358,0.40185471077306034,7.156105041843344,0.0,1.5455950414348474,1.236476033147878,2.3647604133953166,0.8191653719604691,1.1282843802474387,0.03091190082869695,7.189059323600074,31.509887266678987,19.014084507042252,11.737089201877934,25.528455284552845,9.105691056910569,-9999,-9999,16.88034188034188,5.769230769230769,6.197836116153739,0.4791344628448027,0.5409582645021966,5.656877851651542,2.148377107594438,7.032457438528556,7.774343058417283,1.3755795868770142,24.760432563786257,12.982998454698777,11.298299845624438,25.451586444584066,4.8169242887448105,2.720247296109257,0.07727975270543633,0.8037094281921794,0.07727975270543633,0.27820710977666513,47.26602498464059,34.73274626254352,4.860923575479341,53.807106598984774,36.84359920522282,15.526539880783423,4.48481407891002,11.259183324790706,4.697336561743342,16070.00013,23852.04193,16875.0,16070.00013,18750.0,8964.000074,11.654676162569226,0.042052688860715164,5.037783375314861,10.69168657947107,14.016172506738544,20.640569395017792,-9999,10.47008547008547,7.829711223578446,18.023255813953487,95.05805299196189,71643.00059,247.000002,68.41321821970824,83.43023255813954,10.788253389215235,27.109737026767224,13.446676860483173,33.265375467210326,25.212368331634387,10.327455919395465,1980
17031010400,86.82042808577306,4.839373956393897,4.386326181752766,0.20593080665505945,2.4711696798607132,0.020593080665505945,0.5971993392996724,0.49423393597214266,0.3294892906480951,0.4118616133101189,0.43245469397562486,0.14415156465854162,5.236070709330947,19.355560528082346,4.237288135593221,0.0,4.545454545454546,10.454545454545455,-9999,-9999,6.086956521739131,12.173913043478262,1.7710049372335113,0.741350903958214,0.5354200973031545,6.095551876989759,2.635914325184761,5.869027989669195,12.479406883296603,0.370675451979107,16.721581500390826,5.786655683481635,9.658154858893292,18.269230719586123,2.0275919677343865,2.841845140077053,0.0,0.24711696860386378,0.16474464577709533,0.0,37.98363095238095,42.782738095238095,6.25,59.067796610169495,41.72161172161172,11.135531135531135,3.5164835164835164,7.33099209833187,3.9256739073540956,13756.00004,21655.84389,-9999,13756.00004,-9999,8382.000023,14.59854010651922,0.06212269028893568,4.599406528189911,14.120704550618814,28.571428571428573,16.129032258064516,-9999,16.831683168316832,7.575116377486246,13.598901098901099,97.50317393144309,93333.00026,250.0000007,68.13372831146847,78.57142857142857,7.372322878251128,18.53377259895535,6.425041167637855,23.57581069237511,15.600350569675722,9.347181008902076,1980
17031010501,77.52128712747154,8.238432170996013,6.166000044210659,0.33856571674644204,6.042884943456486,0.030778702043307994,1.426079829137484,2.5956704060021645,0.4411613638931082,1.1695906662329723,0.29752743982547697,0.08207653688789271,7.76164262959902,28.11717511190939,23.55117169641498,6.041923457416451,21.585160153014783,4.553119546637638,30.303029703856634,0.0,10.971786654897892,11.442005828685454,2.5238534429072477,0.6053144715769686,0.7797270808753506,9.30542755014929,2.287883373779072,6.114702264967772,6.648199594949039,1.005437558549112,28.613933458319373,14.45572996615353,13.70678157239533,30.64896166427986,6.7466267550522625,8.084538830909347,0.20519134091104044,1.5081563556265862,0.7694675283279766,0.15389350568917531,52.04141335509296,29.600467129740398,7.573944071139978,57.28841432421383,29.541249648640953,17.721050251545446,3.903070447618658,11.683417046014364,8.827806859169037,11393.99971,18398.75928,13005.61762,11393.99971,20416.66701,8222.999628,18.0716708314106,0.039536891659439265,8.891213823134084,17.8106205679142,11.097410210477502,31.87183756286404,100.0,23.981190183446987,7.425983030986598,7.881859395185304,99.12635681335605,67499.99783,223.0000003,68.32228208031702,82.0517267246459,11.675386938495137,23.66882067846116,10.659690057775489,31.84655591484079,25.808647784629933,10.512552074612232,1980
17031010502,77.52128783627218,8.238432065875068,6.16599995783073,0.33856570049284623,6.042884966497553,0.03077870036781133,1.4260798023040473,2.5956703517181032,0.4411613903518757,1.1695906651168644,0.2975274478720053,0.08207653433440901,7.761642786799584,28.117177119130083,23.55117109508857,6.041923239979844,21.585158979288718,4.553119770142286,30.30303063300506,0.0,10.971787180144187,11.442006441165937,2.52385358309474,0.6053144589599573,0.7797270908447219,9.305427098528785,2.2878833404479426,6.1147017360319635,6.648199252358821,1.0054375385055379,28.61393321581066,14.455729969154026,13.706781576338765,30.648960900635732,6.746626678259235,8.08453883385739,0.20519134096824682,1.5081563558918896,0.7694675284790846,0.15389350572618513,52.04141104980225,29.60046539930521,7.5739443834723055,57.288417690534494,29.5412508844804,17.72105004027716,3.9030705441111877,11.683416744936942,8.827806741800286,11394.00013,18398.75926,13005.61874,11394.00013,20416.66734,8223.000052,18.071671199231627,0.039536891283034885,8.891213362719252,17.810620883701215,11.097410377931778,31.871837437111328,100.0,23.9811920410968,7.425983428246457,7.881859772992199,99.12636237266729,67499.99761,222.999997,68.32228229262171,82.05172891181141,11.67538694640492,23.66882063893696,10.65969013251315,31.8465549113847,25.808648220393035,10.51255250871177,1980
17031010503,77.5212889573167,8.238432680166678,6.165999478705785,0.3385657064093603,6.042884829522123,0.03077870178619007,1.4260798457970751,2.5956704444513585,0.4411613880967921,1.1695906849545405,0.2975274337614976,0.08207653454208093,7.761642508599814,28.117176682792955,23.55117136858687,6.041923691838542,21.58515966398259,4.553119860077338,30.303030980416942,0.0,10.971786821218592,11.442006969183184,2.523853510411248,0.6053144357640318,0.779727094686886,9.305427422454583,2.287883485779686,6.114702109215094,6.648199139224524,1.0054375943630893,28.613933766961395,14.455729966641947,13.706781571979096,30.648962345520477,6.746626977854386,8.084538832134458,0.20519134087354038,1.50815635539793,0.7694675281628178,0.15389350567774698,52.04141249711459,29.600467427123693,7.573944326490287,57.28841715080456,29.541250950726678,17.72105195745632,3.9030708612750993,11.68341700324553,8.827807057080655,11393.99983,18398.7603,13005.6185,11393.99983,20416.66687,8223.00011,18.071671201934198,0.039536891448897125,8.89121285201445,17.810620561242995,11.097410778667028,31.871839373308894,100.0,23.98119209310979,7.425982825705321,7.881859686748497,99.12635768346979,67500.00078,222.9999914,68.32227819966539,82.05173091410323,11.675387969524197,23.668821821284634,10.659689905421267,31.84655643269092,25.808647751557952,10.512551686041313,1980
17031010600,73.27794619493251,5.740181313971213,10.558912469647048,0.36253776719818187,7.598187370861895,0.0,2.2658610449886365,2.1148036419893943,1.299093665793485,0.8459214567957577,0.740181274696288,0.27190332539863643,13.351449275362318,20.0,29.27461139896373,3.8860103626943006,27.246376811594203,3.6231884057971016,-9999,-9999,23.45924453280318,9.145129224652088,4.758308194476137,1.722054394191364,1.0876133015945457,9.879154156150456,1.722054394191364,4.818731155675834,6.933534797665228,1.1631420030941668,32.06948665673917,20.815709967132467,11.027190332841979,34.97779215004947,10.786802114300968,8.23262839850403,0.16616314193965004,0.8006042297026315,0.6495468277607909,0.10574018126865399,50.72690673227466,32.65488704987698,3.98921832884097,59.076600209863585,30.965749578888264,17.012914093206064,4.604154969118473,11.815718157181571,5.450549450549451,14944.99988,19679.14465,17500.0,14944.99988,22562.5,7804.999939,12.571605609007628,0.02133336906125847,6.945380984490897,11.319354328337887,23.98921832884097,1.3215859030837005,-9999,19.08548707753479,6.852248394004283,16.1247947454844,93.94310186601408,69401.99946,238.9999981,75.43591312327929,82.46305418719211,17.870090774810382,17.930513736010077,7.024169239464774,42.09872159090909,19.42471590909091,9.103169251517194,1980
17031010701,69.55495244720998,6.528154914131535,13.457678840947404,0.30692951227209997,8.84193146811993,0.011804982133779165,3.281784899481827,0.9916184240300573,1.9714320402458938,0.9089836132750331,1.5818676014917235,0.07082988742637915,15.329742076783036,17.571698708686238,34.690265188416376,3.893805275897648,26.54320961154823,6.34920661676644,13.793104504716686,10.34482758666582,25.095058122977843,6.59062099769745,7.42533372080733,1.0978633130179618,0.7319088367696257,6.138590707135202,1.2867430127608903,6.7524494996178195,5.4775112946711495,1.2159131252433877,31.649156850709748,21.083697323243143,8.830126313124572,34.22945668527933,9.47873261535153,6.4101050651529,0.212489670662514,0.5548341401492922,0.4958092314547424,0.0,51.89110191123739,32.28576945562037,5.857823620131931,63.52583946290114,25.5853187614204,19.70048524914844,4.387259775923871,10.98821098174406,6.833248151137544,14798.99948,18987.22639,10760.86846,14798.99948,19807.69107,7640.000112,11.990521088485627,0.010107589839815813,7.346094493978795,10.403273100813259,32.915920426866094,8.021390023660262,-9999,8.365019580863931,6.1703725374697225,18.7433425094285,89.81019104887578,64403.00255,241.0000111,73.97602729482928,80.59105514604128,21.17813784636657,14.390272532455317,4.721992495091944,43.43839581794349,19.34097361905975,11.588204597663989,1980
